PyECLOUD Version 8.6.0
git hash: b'4069f92c1befdc7e1ff787b95aa81c111f73ff56'
git branch: b'master'
Simulation started on 20 Mar 2022 13:24:47
Initialization finished on 20 Mar 2022 13:25:40
20 Mar 2022 13:30:29 pass. 264/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:30 pass. 265/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:31 pass. 266/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:32 pass. 267/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:33 pass. 268/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:35 pass. 269/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:36 pass. 270/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:37 pass. 271/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:38 pass. 272/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:39 pass. 273/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:40 pass. 274/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:42 pass. 275/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:43 pass. 276/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:44 pass. 277/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:45 pass. 278/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:46 pass. 279/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:47 pass. 280/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:49 pass. 281/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:50 pass. 282/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:51 pass. 283/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:52 pass. 284/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:53 pass. 285/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:54 pass. 286/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:56 pass. 287/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:57 pass. 288/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:58 pass. 289/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:30:59 pass. 290/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:00 pass. 291/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:01 pass. 292/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:03 pass. 293/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:04 pass. 294/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:05 pass. 295/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:06 pass. 296/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:07 pass. 297/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:08 pass. 298/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:10 pass. 299/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:11 pass. 300/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:12 pass. 301/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:13 pass. 302/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:14 pass. 303/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:16 pass. 304/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:17 pass. 305/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:18 pass. 306/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:19 pass. 307/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:20 pass. 308/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:21 pass. 309/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:23 pass. 310/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:24 pass. 311/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:25 pass. 312/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:26 pass. 313/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:27 pass. 314/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:28 pass. 315/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:30 pass. 316/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:31 pass. 317/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:32 pass. 318/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:33 pass. 319/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
20 Mar 2022 13:31:34 pass. 320/321, cloud=default: Nel_tot=0.000000e+00 N_mp=0
